,maquina_id,linha,turno,data_registro,desconto_min,afeta,tempo_esperado_min,performance
1076,TMF012,12,VES,2023-12-18,0.0,0.0,480.0,0.0
1077,TMF012,12,NOT,2023-12-19,0.0,0.0,480.0,0.0
1078,TMF012,12,MAT,2023-12-19,70.0,104.0,410.0,0.25365853658536586
1079,TMF012,12,VES,2023-12-19,0.0,316.0,480.0,0.6583333333333333
1080,TMF012,12,NOT,2023-12-20,10.0,314.0,470.0,0.6680851063829787
1081,TMF012,12,MAT,2023-12-20,70.0,80.0,410.0,0.1951219512195122
1082,TMF012,12,VES,2023-12-20,0.0,376.0,480.0,0.7833333333333333
1083,TMF012,12,NOT,2023-12-21,60.0,176.0,420.0,0.41904761904761906
1084,TMF012,12,MAT,2023-12-21,70.0,90.0,410.0,0.21951219512195122
1085,TMF012,12,VES,2023-12-21,0.0,334.0,480.0,0.6958333333333333
1086,TMF012,12,NOT,2023-12-22,0.0,150.0,480.0,0.3125
1087,TMF012,12,MAT,2023-12-22,70.0,94.0,410.0,0.22926829268292684
1088,TMF012,12,VES,2023-12-22,0.0,450.0,480.0,0.9375
1089,TMF012,12,NOT,2023-12-23,0.0,446.0,480.0,0.9291666666666667
1090,TMF012,12,MAT,2023-12-23,70.0,130.0,410.0,0.3170731707317073
1091,TMF012,12,VES,2023-12-23,0.0,470.0,480.0,0.9791666666666666
1092,TMF012,12,NOT,2023-12-24,0.0,0.0,480.0,0.0
1093,TMF012,12,MAT,2023-12-24,0.0,0.0,480.0,0.0
1094,TMF012,12,VES,2023-12-24,0.0,0.0,480.0,0.0
1095,TMF012,12,NOT,2023-12-25,0.0,0.0,480.0,0.0
1096,TMF012,12,MAT,2023-12-25,0.0,0.0,480.0,0.0
1097,TMF012,12,VES,2023-12-25,0.0,0.0,480.0,0.0
1098,TMF012,12,NOT,2023-12-26,0.0,0.0,480.0,0.0
1099,TMF012,12,MAT,2023-12-26,60.0,112.0,420.0,0.26666666666666666
1100,TMF012,12,VES,2023-12-26,15.0,419.0,465.0,0.9010752688172043
1101,TMF012,12,NOT,2023-12-27,0.0,462.0,480.0,0.9625
1102,TMF012,12,MAT,2023-12-27,60.0,72.0,420.0,0.17142857142857143
1103,TMF012,12,VES,2023-12-27,0.0,260.0,480.0,0.5416666666666666
1104,TMF012,12,NOT,2023-12-28,0.0,148.0,480.0,0.30833333333333335
1105,TMF012,12,MAT,2023-12-28,56.0,34.0,424.0,0.08018867924528301
1106,TMF012,12,VES,2023-12-28,0.0,128.0,480.0,0.26666666666666666
1107,TMF012,12,NOT,2023-12-29,0.0,462.0,480.0,0.9625
1108,TMF012,12,MAT,2023-12-29,62.0,94.0,418.0,0.22488038277511962
1109,TMF012,12,VES,2023-12-29,0.0,478.0,480.0,0.9958333333333333
1110,TMF012,12,NOT,2023-12-30,0.0,0.0,480.0,0.0
1111,TMF012,12,MAT,2023-12-30,0.0,0.0,480.0,0.0
1112,TMF012,12,VES,2023-12-30,0.0,0.0,480.0,0.0
1113,TMF012,12,NOT,2023-12-31,0.0,0.0,480.0,0.0
1114,TMF012,12,MAT,2023-12-31,0.0,0.0,480.0,0.0
1115,TMF012,12,VES,2023-12-31,0.0,0.0,480.0,0.0
1116,TMF007,13,NOT,2023-12-01,60.0,76.0,420.0,0.18095238095238095
1117,TMF007,13,MAT,2023-12-01,60.0,148.0,420.0,0.3523809523809524
1118,TMF007,13,VES,2023-12-01,15.0,85.0,465.0,0.1827956989247312
1119,TMF007,13,NOT,2023-12-02,15.0,83.0,465.0,0.17849462365591398
1120,TMF007,13,MAT,2023-12-02,60.0,62.0,420.0,0.14761904761904762
1121,TMF007,13,VES,2023-12-02,0.0,38.0,480.0,0.07916666666666666
1122,TMF007,13,NOT,2023-12-03,0.0,54.0,480.0,0.1125
1123,TMF007,13,MAT,2023-12-03,0.0,0.0,480.0,0.0
1124,TMF007,13,VES,2023-12-03,0.0,110.0,480.0,0.22916666666666666
1125,TMF007,13,NOT,2023-12-04,60.0,56.0,420.0,0.13333333333333333
1126,TMF007,13,MAT,2023-12-04,60.0,60.0,420.0,0.14285714285714285
1127,TMF007,13,VES,2023-12-04,60.0,112.0,420.0,0.26666666666666666
1128,TMF007,13,NOT,2023-12-05,0.0,8.0,480.0,0.016666666666666666
1129,TMF007,13,MAT,2023-12-05,60.0,20.0,420.0,0.047619047619047616
1130,TMF007,13,VES,2023-12-05,60.0,160.0,420.0,0.38095238095238093
1131,TMF007,13,NOT,2023-12-06,0.0,6.0,480.0,0.0125
1132,TMF007,13,MAT,2023-12-06,60.0,38.0,420.0,0.09047619047619047
1133,TMF007,13,VES,2023-12-06,60.0,84.0,420.0,0.2
1134,TMF007,13,NOT,2023-12-07,0.0,36.0,480.0,0.075
1135,TMF007,13,MAT,2023-12-07,12.0,18.0,468.0,0.038461538461538464
1136,TMF007,13,VES,2023-12-07,60.0,84.0,420.0,0.2
1137,TMF007,13,NOT,2023-12-08,0.0,32.0,480.0,0.06666666666666667
1138,TMF007,13,MAT,2023-12-08,0.0,12.0,480.0,0.025
1139,TMF007,13,VES,2023-12-08,60.0,92.0,420.0,0.21904761904761905
1140,TMF007,13,NOT,2023-12-09,0.0,12.0,480.0,0.025
1141,TMF007,13,MAT,2023-12-09,60.0,10.0,420.0,0.023809523809523808
1142,TMF007,13,VES,2023-12-09,0.0,480.0,480.0,1.0
1143,TMF007,13,NOT,2023-12-10,0.0,0.0,480.0,0.0
1144,TMF007,13,MAT,2023-12-10,0.0,0.0,480.0,0.0
1145,TMF007,13,VES,2023-12-10,0.0,0.0,480.0,0.0
1146,TMF007,13,NOT,2023-12-11,0.0,12.0,480.0,0.025
1147,TMF007,13,MAT,2023-12-11,0.0,58.0,480.0,0.12083333333333333
1148,TMF007,13,VES,2023-12-11,0.0,36.0,480.0,0.075
1149,TMF007,13,NOT,2023-12-12,0.0,94.0,480.0,0.19583333333333333
1150,TMF007,13,MAT,2023-12-12,2.0,122.0,478.0,0.25523012552301255
1151,TMF007,13,VES,2023-12-12,0.0,40.0,480.0,0.08333333333333333
1152,TMF007,13,NOT,2023-12-13,0.0,24.0,480.0,0.05
1153,TMF007,13,MAT,2023-12-13,60.0,14.0,420.0,0.03333333333333333
1154,TMF007,13,VES,2023-12-13,60.0,124.0,420.0,0.29523809523809524
1155,TMF007,13,NOT,2023-12-14,0.0,6.0,480.0,0.0125
1156,TMF007,13,MAT,2023-12-14,60.0,12.0,420.0,0.02857142857142857
1157,TMF007,13,VES,2023-12-14,0.0,16.0,480.0,0.03333333333333333
1158,TMF007,13,NOT,2023-12-15,0.0,22.0,480.0,0.04583333333333333
1159,TMF007,13,MAT,2023-12-15,60.0,44.0,420.0,0.10476190476190476
1160,TMF007,13,VES,2023-12-15,0.0,146.0,480.0,0.30416666666666664
1161,TMF007,13,NOT,2023-12-16,0.0,120.0,480.0,0.25
1162,TMF007,13,MAT,2023-12-16,60.0,66.0,420.0,0.15714285714285714
1163,TMF007,13,VES,2023-12-16,0.0,0.0,480.0,0.0
1164,TMF007,13,NOT,2023-12-17,0.0,0.0,480.0,0.0
1165,TMF007,13,MAT,2023-12-17,0.0,0.0,480.0,0.0
1166,TMF007,13,VES,2023-12-17,0.0,0.0,480.0,0.0
1167,TMF007,13,NOT,2023-12-18,2.0,2.0,478.0,0.0041841004184100415
1168,TMF007,13,MAT,2023-12-18,60.0,32.0,420.0,0.0761904761904762
1169,TMF007,13,VES,2023-12-18,60.0,122.0,420.0,0.2904761904761905
1170,TMF007,13,NOT,2023-12-19,0.0,28.0,480.0,0.058333333333333334
1171,TMF007,13,MAT,2023-12-19,60.0,68.0,420.0,0.1619047619047619
1172,TMF007,13,VES,2023-12-19,0.0,26.0,480.0,0.05416666666666667
1173,TMF007,13,NOT,2023-12-20,0.0,90.0,480.0,0.1875
1174,TMF007,13,MAT,2023-12-20,60.0,86.0,420.0,0.20476190476190476
1175,TMF007,13,VES,2023-12-20,60.0,120.0,420.0,0.2857142857142857
1176,TMF007,13,NOT,2023-12-21,0.0,20.0,480.0,0.041666666666666664
1177,TMF007,13,MAT,2023-12-21,38.0,20.0,442.0,0.04524886877828054
1178,TMF007,13,VES,2023-12-21,0.0,38.0,480.0,0.07916666666666666
1179,TMF007,13,NOT,2023-12-22,2.0,8.0,478.0,0.016736401673640166
1180,TMF007,13,MAT,2023-12-22,2.0,80.0,478.0,0.16736401673640167
1181,TMF007,13,VES,2023-12-22,0.0,82.0,480.0,0.17083333333333334
1182,TMF007,13,NOT,2023-12-23,0.0,26.0,480.0,0.05416666666666667
1183,TMF007,13,MAT,2023-12-23,2.0,120.0,478.0,0.2510460251046025
1184,TMF007,13,VES,2023-12-23,0.0,0.0,480.0,0.0
1185,TMF007,13,NOT,2023-12-24,0.0,0.0,480.0,0.0
1186,TMF007,13,MAT,2023-12-24,0.0,0.0,480.0,0.0
1187,TMF007,13,VES,2023-12-24,0.0,0.0,480.0,0.0
1188,TMF007,13,NOT,2023-12-25,0.0,0.0,480.0,0.0
1189,TMF007,13,MAT,2023-12-25,0.0,0.0,480.0,0.0
1190,TMF007,13,VES,2023-12-25,0.0,0.0,480.0,0.0
1191,TMF007,13,NOT,2023-12-26,0.0,0.0,480.0,0.0
1192,TMF007,13,MAT,2023-12-26,12.0,128.0,468.0,0.27350427350427353
1193,TMF007,13,VES,2023-12-26,15.0,41.0,465.0,0.08817204301075268
1194,TMF007,13,NOT,2023-12-27,0.0,24.0,480.0,0.05
1195,TMF007,13,MAT,2023-12-27,60.0,28.0,420.0,0.06666666666666667
1196,TMF007,13,VES,2023-12-27,0.0,34.0,480.0,0.07083333333333333
1197,TMF007,13,NOT,2023-12-28,10.0,40.0,470.0,0.0851063829787234
1198,TMF007,13,MAT,2023-12-28,0.0,44.0,480.0,0.09166666666666666
1199,TMF007,13,VES,2023-12-28,0.0,50.0,480.0,0.10416666666666667
1200,TMF007,13,NOT,2023-12-29,10.0,40.0,470.0,0.0851063829787234
1201,TMF007,13,MAT,2023-12-29,60.0,70.0,420.0,0.16666666666666666
1202,TMF007,13,VES,2023-12-29,0.0,478.0,480.0,0.9958333333333333
1203,TMF007,13,NOT,2023-12-30,0.0,0.0,480.0,0.0
1204,TMF007,13,MAT,2023-12-30,0.0,0.0,480.0,0.0
1205,TMF007,13,VES,2023-12-30,0.0,0.0,480.0,0.0
1206,TMF007,13,NOT,2023-12-31,0.0,0.0,480.0,0.0
1207,TMF007,13,MAT,2023-12-31,0.0,0.0,480.0,0.0
1208,TMF007,13,VES,2023-12-31,0.0,0.0,480.0,0.0
1209,TMF010,14,NOT,2023-12-01,18.0,24.0,462.0,0.05194805194805195
1210,TMF010,14,MAT,2023-12-01,60.0,26.0,420.0,0.06190476190476191
1211,TMF010,14,VES,2023-12-01,0.0,100.0,480.0,0.20833333333333334
1212,TMF010,14,NOT,2023-12-02,75.0,75.0,405.0,0.18518518518518517
1213,TMF010,14,MAT,2023-12-02,0.0,42.0,480.0,0.0875
1214,TMF010,14,VES,2023-12-02,0.0,0.0,480.0,0.0
1215,TMF010,14,NOT,2023-12-03,0.0,12.0,480.0,0.025
1216,TMF010,14,MAT,2023-12-03,62.0,56.0,418.0,0.1339712918660287
1217,TMF010,14,VES,2023-12-03,0.0,108.0,480.0,0.225
1218,TMF010,14,NOT,2023-12-04,0.0,56.0,480.0,0.11666666666666667
1219,TMF010,14,MAT,2023-12-04,0.0,66.0,480.0,0.1375
1220,TMF010,14,VES,2023-12-04,60.0,94.0,420.0,0.22380952380952382
1221,TMF010,14,NOT,2023-12-05,0.0,4.0,480.0,0.008333333333333333
1222,TMF010,14,MAT,2023-12-05,0.0,40.0,480.0,0.08333333333333333
1223,TMF010,14,VES,2023-12-05,60.0,98.0,420.0,0.23333333333333334
1224,TMF010,14,NOT,2023-12-06,0.0,22.0,480.0,0.04583333333333333
1225,TMF010,14,MAT,2023-12-06,0.0,20.0,480.0,0.041666666666666664
1226,TMF010,14,VES,2023-12-06,60.0,84.0,420.0,0.2
1227,TMF010,14,NOT,2023-12-07,0.0,52.0,480.0,0.10833333333333334
1228,TMF010,14,MAT,2023-12-07,0.0,14.0,480.0,0.029166666666666667
1229,TMF010,14,VES,2023-12-07,60.0,102.0,420.0,0.24285714285714285
1230,TMF010,14,NOT,2023-12-08,0.0,18.0,480.0,0.0375
1231,TMF010,14,MAT,2023-12-08,0.0,200.0,480.0,0.4166666666666667
1232,TMF010,14,VES,2023-12-08,60.0,108.0,420.0,0.2571428571428571
1233,TMF010,14,NOT,2023-12-09,0.0,6.0,480.0,0.0125
1234,TMF010,14,MAT,2023-12-09,0.0,4.0,480.0,0.008333333333333333
1235,TMF010,14,VES,2023-12-09,0.0,480.0,480.0,1.0
1236,TMF010,14,NOT,2023-12-10,0.0,0.0,480.0,0.0
1237,TMF010,14,MAT,2023-12-10,0.0,0.0,480.0,0.0
1238,TMF010,14,VES,2023-12-10,0.0,0.0,480.0,0.0
1239,TMF010,14,NOT,2023-12-11,0.0,54.0,480.0,0.1125
1240,TMF010,14,MAT,2023-12-11,0.0,106.0,480.0,0.22083333333333333
1241,TMF010,14,VES,2023-12-11,0.0,60.0,480.0,0.125
1242,TMF010,14,NOT,2023-12-12,0.0,10.0,480.0,0.020833333333333332
1243,TMF010,14,MAT,2023-12-12,0.0,72.0,480.0,0.15
1244,TMF010,14,VES,2023-12-12,0.0,22.0,480.0,0.04583333333333333
1245,TMF010,14,NOT,2023-12-13,0.0,14.0,480.0,0.029166666666666667
1246,TMF010,14,MAT,2023-12-13,0.0,4.0,480.0,0.008333333333333333
1247,TMF010,14,VES,2023-12-13,60.0,122.0,420.0,0.2904761904761905
1248,TMF010,14,NOT,2023-12-14,0.0,4.0,480.0,0.008333333333333333
1249,TMF010,14,MAT,2023-12-14,0.0,10.0,480.0,0.020833333333333332
1250,TMF010,14,VES,2023-12-14,0.0,56.0,480.0,0.11666666666666667
1251,TMF010,14,NOT,2023-12-15,0.0,10.0,480.0,0.020833333333333332
1252,TMF010,14,MAT,2023-12-15,0.0,50.0,480.0,0.10416666666666667
1253,TMF010,14,VES,2023-12-15,60.0,104.0,420.0,0.24761904761904763
1254,TMF010,14,NOT,2023-12-16,60.0,62.0,420.0,0.14761904761904762
1255,TMF010,14,MAT,2023-12-16,0.0,74.0,480.0,0.15416666666666667
1256,TMF010,14,VES,2023-12-16,0.0,0.0,480.0,0.0
1257,TMF010,14,NOT,2023-12-17,0.0,0.0,480.0,0.0
1258,TMF010,14,MAT,2023-12-17,0.0,0.0,480.0,0.0
1259,TMF010,14,VES,2023-12-17,0.0,0.0,480.0,0.0
1260,TMF010,14,NOT,2023-12-18,0.0,4.0,480.0,0.008333333333333333
1261,TMF010,14,MAT,2023-12-18,0.0,480.0,480.0,1.0
1262,TMF010,14,VES,2023-12-18,60.0,140.0,420.0,0.3333333333333333
1263,TMF010,14,NOT,2023-12-19,0.0,36.0,480.0,0.075
1264,TMF010,14,MAT,2023-12-19,0.0,90.0,480.0,0.1875
1265,TMF010,14,VES,2023-12-19,0.0,44.0,480.0,0.09166666666666666
1266,TMF010,14,NOT,2023-12-20,0.0,60.0,480.0,0.125
1267,TMF010,14,MAT,2023-12-20,0.0,58.0,480.0,0.12083333333333333
1268,TMF010,14,VES,2023-12-20,60.0,114.0,420.0,0.2714285714285714
1269,TMF010,14,NOT,2023-12-21,0.0,16.0,480.0,0.03333333333333333
1270,TMF010,14,MAT,2023-12-21,0.0,96.0,480.0,0.2
1271,TMF010,14,VES,2023-12-21,0.0,6.0,480.0,0.0125
1272,TMF010,14,NOT,2023-12-22,2.0,52.0,478.0,0.1087866108786611
1273,TMF010,14,MAT,2023-12-22,0.0,116.0,480.0,0.24166666666666667
1274,TMF010,14,VES,2023-12-22,0.0,136.0,480.0,0.2833333333333333
1275,TMF010,14,NOT,2023-12-23,0.0,30.0,480.0,0.0625
1276,TMF010,14,MAT,2023-12-23,0.0,60.0,480.0,0.125
1277,TMF010,14,VES,2023-12-23,0.0,0.0,480.0,0.0
1278,TMF010,14,NOT,2023-12-24,0.0,0.0,480.0,0.0
1279,TMF010,14,MAT,2023-12-24,0.0,0.0,480.0,0.0
1280,TMF010,14,VES,2023-12-24,0.0,0.0,480.0,0.0
1281,TMF010,14,NOT,2023-12-25,0.0,0.0,480.0,0.0
1282,TMF010,14,MAT,2023-12-25,0.0,0.0,480.0,0.0
1283,TMF010,14,VES,2023-12-25,0.0,0.0,480.0,0.0
1284,TMF010,14,NOT,2023-12-26,0.0,0.0,480.0,0.0
1285,TMF010,14,MAT,2023-12-26,0.0,22.0,480.0,0.04583333333333333
1286,TMF010,14,VES,2023-12-26,15.0,83.0,465.0,0.17849462365591398
1287,TMF010,14,NOT,2023-12-27,0.0,24.0,480.0,0.05
1288,TMF010,14,MAT,2023-12-27,0.0,20.0,480.0,0.041666666666666664
1289,TMF010,14,VES,2023-12-27,0.0,150.0,480.0,0.3125
1290,TMF010,14,NOT,2023-12-28,0.0,86.0,480.0,0.17916666666666667
1291,TMF010,14,MAT,2023-12-28,60.0,134.0,420.0,0.319047619047619
1292,TMF010,14,VES,2023-12-28,0.0,54.0,480.0,0.1125
1293,TMF010,14,NOT,2023-12-29,8.0,8.0,472.0,0.01694915254237288
1294,TMF010,14,MAT,2023-12-29,0.0,164.0,480.0,0.3416666666666667
1295,TMF010,14,VES,2023-12-29,0.0,478.0,480.0,0.9958333333333333
1296,TMF010,14,NOT,2023-12-30,0.0,0.0,480.0,0.0
1297,TMF010,14,MAT,2023-12-30,0.0,0.0,480.0,0.0
1298,TMF010,14,VES,2023-12-30,0.0,0.0,480.0,0.0
1299,TMF010,14,NOT,2023-12-31,0.0,0.0,480.0,0.0
1300,TMF010,14,MAT,2023-12-31,0.0,0.0,480.0,0.0
1301,TMF010,14,VES,2023-12-31,0.0,0.0,480.0,0.0
